image_name,crack_1,crack_2,crack_3,Latitude,Longitude,Date,Crack or not
03156.JPG,rail,diag,none,-37.7523804592222,144.7039019623880,2017/1/31,
03157.JPG,none,none,none,-37.8094473482777,144.6952192734160,2017/1/31,
03158.JPG,none,none,none,-37.8085549113888,144.6953605171110,2017/1/31,
03159.JPG,none,none,none,-37.7532723612777,144.7037454539440,2017/1/31,
03160.JPG,none,none,none,-37.8525973452777,144.6872529710830,2017/1/31,
03161.JPG,none,none,none,-37.8534883943611,144.6870930774720,2017/1/31,
03162.JPG,none,none,none,-37.8291786914722,144.6919168153050,2017/1/31,
03163.JPG,croc,croc,none,-37.8414470128888,144.6895556036660,2017/1/31,
03164.JPG,none,none,none,-37.8300658429166,144.6917300676940,2017/1/31,
03165.JPG,none,croc,croc,-37.8405591767777,144.6897439511660,2017/1/31,
03166.JPG,none,none,none,-37.7963265665555,144.6972406309720,2017/1/31,
03167.JPG,none,none,none,-37.8472092872222,144.6883311132220,2017/1/31,
03168.JPG,none,none,none,-37.7954339605833,144.6973812547220,2017/1/31,
03169.JPG,croc,none,none,-37.8480913159444,144.6881068525270,2017/1/31,
03170.JPG,none,none,none,-37.7744441166666,144.7005257764440,2017/1/31,
03171.JPG,croc,none,none,-37.8344263701111,144.6909853223330,2017/1/31,
03172.JPG,none,none,none,-37.7753387419722,144.7004020058610,2017/1/31,
03173.JPG,none,none,none,-37.8353148847222,144.6908186346110,2017/1/31,
03174.JPG,none,none,none,-37.7706881401111,144.7010492789720,2017/1/31,
03175.JPG,none,long,none,-37.8905985610833,144.6802024857220,2017/1/31,
03176.JPG,none,none,none,-37.7715826758888,144.7009254901660,2017/1/31,
03177.JPG,none,none,none,-37.8897829450000,144.6806727096110,2017/1/31,
03178.JPG,none,none,none,-37.8217777304722,144.6932087321660,2017/1/31,
03179.JPG,none,none,none,-37.8131059216111,144.6946339219720,2017/1/31,
03180.JPG,none,none,none,-37.8757864570000,144.6830384118050,2017/1/31,
03181.JPG,none,none,none,-37.8208858586666,144.6933606655830,2017/1/31,
03182.JPG,none,none,none,-37.8139971446388,144.6944913335830,2017/1/31,
03183.JPG,none,none,none,-37.8766797887500,144.6828971160830,2017/1/31,
03184.JPG,none,none,none,-37.8233847205277,144.6929318225270,2017/1/31,
03185.JPG,none,none,none,-37.8672342668888,144.6845550067500,2017/1/31,
03186.JPG,none,none,none,-37.8741813621388,144.6833075438610,2017/1/31,
03187.JPG,none,none,none,-37.8224915591944,144.6930876711940,2017/1/31,
03188.JPG,none,none,none,-37.8663439871111,144.6847233764160,2017/1/31,
03189.JPG,none,none,none,-37.8750718513055,144.6831578548880,2017/1/31,
03190.JPG,none,none,none,-37.7651406366111,144.7018012505550,2017/1/31,
03191.JPG,none,none,none,-37.7660349770000,144.7016806950550,2017/1/31,
03192.JPG,none,none,none,-37.7799857067500,144.6997373565270,2017/1/31,
03193.JPG,none,none,none,-37.8269495690000,144.6923074383610,2017/1/31,
03194.JPG,none,none,none,-37.7837350398333,144.6991794906660,2017/1/31,
03195.JPG,none,none,none,-37.8260589645000,144.6924637678610,2017/1/31,
03196.JPG,croc,none,none,-37.7808774605277,144.6996061747500,2017/1/31,
03197.JPG,none,none,none,-37.7828412841666,144.6993109072770,2017/1/31,
03198.JPG,none,none,none,-37.7947185207222,144.6974939481940,2017/1/31,
03199.JPG,none,none,none,-37.8487690184722,144.6880003351660,2017/1/31,
03200.JPG,none,none,none,-37.7938256372777,144.6976328396380,2017/1/31,
03201.JPG,none,none,none,-37.8496533841111,144.6877810638880,2017/1/31,
03202.JPG,none,none,none,-37.8394932678333,144.6899618130830,2017/1/31,
03203.JPG,none,none,none,-37.8386060622777,144.6901488869440,2017/1/31,
03204.JPG,none,none,none,-37.8001660090555,144.6966410890000,2017/1/31,
03205.JPG,none,none,none,-37.7992759596666,144.6967789797770,2017/1/31,
03206.JPG,none,none,none,-37.8618525007500,144.6855808069440,2017/1/31,
03207.JPG,none,none,none,-37.7456768538888,144.7005664693050,2017/1/31,
03208.JPG,none,none,none,-37.7447763528333,144.7005631589990,2017/1/31,
03209.JPG,none,none,none,-37.8627127815000,144.6852711893880,2017/1/31,
03210.JPG,none,none,none,-37.8857853310833,144.6814207394440,2017/1/31,
03211.JPG,none,none,none,-37.7582692442222,144.7028715886380,2017/1/31,
03212.JPG,none,none,none,-37.8912188489444,144.6800419853610,2017/1/31,
03213.JPG,none,none,none,-37.8848935236111,144.6815760673050,2017/1/31,
03214.JPG,none,none,none,-37.7591609178055,144.7027193670830,2017/1/31,
03215.JPG,none,none,none,-37.8921154661388,144.6800858496110,2017/1/31,
03216.JPG,none,none,none,-37.8632289164722,144.6853173418330,2017/1/31,
03217.JPG,none,none,none,-37.8160468426944,144.6941632806660,2017/1/31,
03218.JPG,none,none,none,-37.8641196680833,144.6851788163050,2017/1/31,
03219.JPG,none,none,none,-37.8151562783888,144.6943073569160,2017/1/31,
03220.JPG,none,none,none,-37.8598948915000,144.6859374121940,2017/1/31,
03221.JPG,none,none,none,-37.7971312368055,144.6971173192220,2017/1/31,
03222.JPG,none,none,none,-37.8023062508611,144.6963188162220,2017/1/31,
03223.JPG,none,none,none,-37.8607830728888,144.6857745345000,2017/1/31,
03224.JPG,none,none,none,-37.7980249473611,144.6969750824720,2017/1/31,
03225.JPG,none,none,none,-37.8014135187222,144.6964522756940,2017/1/31,
03226.JPG,none,none,none,-37.7866833697222,144.6987329131380,2017/1/31,
03227.JPG,none,none,none,-37.7875764536666,144.6985987723330,2017/1/31,
03228.JPG,none,none,none,-37.8283763632777,144.6920587257220,2017/1/31,
03229.JPG,none,none,none,-37.8274841421111,144.6922124636380,2017/1/31,
03230.JPG,none,none,none,-37.8789111918888,144.6825433562770,2017/1/31,
03231.JPG,none,none,none,-37.7637099279444,144.7020040163610,2017/1/31,
03232.JPG,none,none,none,-37.8798052907777,144.6823941703330,2017/1/31,
03233.JPG,none,none,none,-37.7646038903055,144.7018747139160,2017/1/31,
03234.JPG,none,none,none,-37.7517560917777,144.7040063769160,2017/1/31,
03235.JPG,none,none,none,-37.7508907382777,144.7037836734720,2017/1/31,
03236.JPG,none,none,none,-37.7503626982222,144.7031686853880,2017/1/31,
03237.JPG,none,none,none,-37.7497301797500,144.7023622274720,2017/1/31,
03238.JPG,none,none,none,-37.8892645387222,144.6808529042770,2017/1/31,
03239.JPG,none,none,none,-37.7551471291388,144.7034164567770,2017/1/31,
03240.JPG,none,none,none,-37.8883725701388,144.6809986546660,2017/1/31,
03241.JPG,none,none,none,-37.7542539687500,144.7035722494160,2017/1/31,
03242.JPG,none,none,none,-37.8338924254166,144.6910767746940,2017/1/31,
03243.JPG,none,none,none,-37.7722979406111,144.7008245296110,2017/1/31,
03244.JPG,none,none,none,-37.7731921924722,144.7007002283610,2017/1/31,
03245.JPG,none,none,none,-37.8330039621666,144.6912343826380,2017/1/31,
03246.JPG,none,none,none,-37.7847179809722,144.6990330583050,2017/1/31,
03247.JPG,none,none,none,-37.7856112691111,144.6988952064720,2017/1/31,
03248.JPG,none,none,none,-37.8547309494444,144.6868642798330,2017/1/31,
03249.JPG,none,none,none,-37.8513499618611,144.6874789043330,2017/1/31,
03250.JPG,none,none,none,-37.8074844212777,144.6955334109440,2017/1/31,
03251.JPG,none,none,none,-37.8556213436111,144.6867066952770,2017/1/31,
03252.JPG,none,none,none,-37.8504573928611,144.6876399346940,2017/1/31,
03253.JPG,none,none,none,-37.8065920468888,144.6956743965830,2017/1/31,
03254.JPG,croc,croc,croc,-37.8683939366944,144.6843397793610,2017/1/31,
03255.JPG,none,none,none,-37.8108764887222,144.6949927867770,2017/1/31,
03256.JPG,none,none,none,-37.8692854835555,144.6841811237770,2017/1/31,
03257.JPG,none,none,none,-37.8099828588055,144.6951340043880,2017/1/31,
03258.JPG,none,none,none,-37.7675558270000,144.7014742361380,2017/1/31,
03259.JPG,none,none,none,-37.8838210962222,144.6817459241110,2017/1/31,
03260.JPG,none,none,none,-37.7602316515833,144.7025390736940,2017/1/31,
03261.JPG,none,none,none,-37.7666608981666,144.7015957149720,2017/1/31,
03262.JPG,none,none,none,-37.8829288685555,144.6818841464160,2017/1/31,
03263.JPG,none,none,none,-37.7611227963611,144.7023881364720,2017/1/31,
03264.JPG,none,none,none,-37.8671451472222,144.6845714050000,2017/1/31,
03265.JPG,none,none,none,-37.8128382790000,144.6946759025000,2017/1/31,
03266.JPG,none,none,none,-37.8744485869444,144.6832633414440,2017/1/31,
03267.JPG,none,none,none,-37.8680371152777,144.6844053572220,2017/1/31,
03268.JPG,none,none,none,-37.8119465833611,144.6948180920000,2017/1/31,
03269.JPG,none,none,none,-37.8735584053333,144.6834157123330,2017/1/31,
03270.JPG,none,none,none,-37.8818579307222,144.6820495362770,2017/1/31,
03271.JPG,none,none,none,-37.7614788452777,144.7023260705830,2017/1/31,
03272.JPG,none,none,none,-37.8809657396388,144.6821973456660,2017/1/31,
03273.JPG,none,none,none,-37.7623702550833,144.7021902044440,2017/1/31,
03274.JPG,none,none,none,-37.7800751353888,144.6997240107220,2017/1/31,
03275.JPG,none,none,none,-37.7834669040277,144.6992186510550,2017/1/31,
03276.JPG,none,long,long,-37.7791815761944,144.6998561206660,2017/1/31,
03277.JPG,none,none,none,-37.7843601186944,144.6990861659720,2017/1/31,
03278.JPG,none,none,none,-37.8559784168611,144.6866441007500,2017/1/31,
03279.JPG,none,none,none,-37.8055199539444,144.6958285875000,2017/1/31,
03280.JPG,none,none,none,-37.8568707099722,144.6864816936660,2017/1/31,
03281.JPG,none,none,none,-37.8046268912499,144.6959624429720,2017/1/31,
03282.JPG,none,none,none,-37.8322931382777,144.6913612291380,2017/1/31,
03283.JPG,none,none,none,-37.8314000581944,144.6914841352220,2017/1/31,
03284.JPG,none,none,croc,-37.8434884883611,144.6891316694720,2017/1/31,
03285.JPG,long,long,croc,-37.8443743059722,144.6889450453330,2017/1/31,
03286.JPG,none,none,none,-37.8619413061111,144.6855615855830,2017/1/31,
03287.JPG,none,none,none,-37.8180942066388,144.6938133940000,2017/1/31,
03288.JPG,none,none,none,-37.7490867078055,144.7019503283050,2017/1/31,
03289.JPG,none,none,none,-37.8610509241388,144.6857265631940,2017/1/31,
03290.JPG,none,none,none,-37.8172040449722,144.6939731747500,2017/1/31,
03291.JPG,none,none,none,-37.7483012499166,144.7014081938880,2017/1/31,
03292.JPG,none,none,none,-37.8704425903888,144.6839747054440,2017/1/31,
03293.JPG,none,none,none,-37.8077520246388,144.6954906158330,2017/1/31,
03294.JPG,none,none,none,-37.7540753053611,144.7036049262220,2017/1/31,
03295.JPG,none,none,none,-37.7531831193611,144.7037604703050,2017/1/31,
03296.JPG,none,none,none,-37.8713340838888,144.6838257853050,2017/1/31,
03297.JPG,none,none,none,-37.8086441203055,144.6953461576660,2017/1/31,
03298.JPG,none,none,none,-37.7909612409166,144.6980500615000,2017/1/31,
03299.JPG,none,none,none,-37.7900738213333,144.6982130341380,2017/1/31,
03300.JPG,none,none,none,-37.8306883471666,144.6916118489720,2017/1/31,
03301.JPG,none,none,none,-37.8397595775277,144.6899068009160,2017/1/31,
03302.JPG,none,none,none,-37.8298011327777,144.6917950358610,2017/1/31,
03303.JPG,croc,croc,croc,-37.8406479479444,144.6897249301110,2017/1/31,
03304.JPG,none,none,none,-37.8579399795277,144.6862892370830,2017/1/31,
03305.JPG,none,none,none,-37.8035571247777,144.6961378850270,2017/1/31,
03306.JPG,none,none,none,-37.8588296160833,144.6861315107500,2017/1/31,
03307.JPG,none,none,none,-37.8026637702500,144.6962686313330,2017/1/31,
03308.JPG,none,none,none,-37.7886474919444,144.6984340040550,2017/1/31,
03309.JPG,none,croc,none,-37.8361172525555,144.6906549970550,2017/1/31,
03310.JPG,none,none,none,-37.8352261594722,144.6908365979160,2017/1/31,
03311.JPG,none,none,none,-37.7895402941666,144.6982967697220,2017/1/31,
03312.JPG,none,none,none,-37.8870335149722,144.6812114740830,2017/1/31,
03313.JPG,none,none,none,-37.7563079433333,144.7032130132220,2017/1/31,
03314.JPG,none,none,none,-37.8861420102500,144.6813605156110,2017/1/31,
03315.JPG,none,none,none,-37.7571998731666,144.7030574474720,2017/1/31,
03316.JPG,none,none,none,-37.8202661522500,144.6935013902770,2017/1/31,
03317.JPG,none,none,none,-37.8651867775000,144.6849419229720,2017/1/31,
03318.JPG,none,none,none,-37.8147996239722,144.6943634384440,2017/1/31,
03319.JPG,none,none,none,-37.8211532396666,144.6933132429720,2017/1/31,
03320.JPG,none,none,none,-37.8660769472777,144.6847745055000,2017/1/31,
03321.JPG,none,none,none,-37.8139079963333,144.6945052853330,2017/1/31,
03322.JPG,none,none,none,-37.7437002904722,144.7006945900550,2017/1/31,
03323.JPG,none,none,croc,-37.7428070857777,144.7008362133610,2017/1/31,
03324.JPG,none,none,none,-37.7548795236666,144.7034643435270,2017/1/31,
03325.JPG,none,none,none,-37.7557720386944,144.7033078499440,2017/1/31,
03326.JPG,none,none,none,-37.8375403593333,144.6903662850550,2017/1/31,
03327.JPG,none,none,none,-37.8366516102222,144.6905479091660,2017/1/31,
03328.JPG,none,none,none,-37.7776629731388,144.7000749190270,2017/1/31,
03329.JPG,none,none,none,-37.7785557515277,144.6999462477770,2017/1/31,
03330.JPG,none,none,none,-37.8548198863055,144.6868489893610,2017/1/31,
03331.JPG,none,none,none,-37.7931101389722,144.6977459031110,2017/1/31,
03332.JPG,none,none,none,-37.8510822209722,144.6875268683050,2017/1/31,
03333.JPG,none,none,none,-37.8539320425833,144.6870096071110,2017/1/31,
03334.JPG,none,none,none,-37.7922151106388,144.6978853766380,2017/1/31,
03335.JPG,none,none,none,-37.8519739380000,144.6873656263610,2017/1/31,
03336.JPG,none,none,none,-37.8249904098888,144.6926513751940,2017/1/31,
03337.JPG,none,none,none,-37.8718695214166,144.6837366496110,2017/1/31,
03338.JPG,none,none,none,-37.8240987095555,144.6928083286380,2017/1/31,
03339.JPG,none,none,none,-37.8727601087222,144.6835788770550,2017/1/31,
03340.JPG,none,none,none,-37.7674663114444,144.7014863158050,2017/1/31,
03341.JPG,none,none,none,-37.7604992238888,144.7024952258330,2017/1/31,
03342.JPG,none,none,none,-37.7683617414722,144.7013662067490,2017/1/31,
03343.JPG,none,none,none,-37.7596073122777,144.7026460346110,2017/1/31,
03344.JPG,none,none,none,-37.8936608529722,144.6802032922770,2017/1/31,
03345.JPG,none,none,none,-37.7690775485833,144.7012688366940,2017/1/31,
03346.JPG,none,none,none,-37.8842677911111,144.6816763291110,2017/1/31,
03347.JPG,none,none,none,-37.8929282285833,144.6801445145270,2017/1/31,
03348.JPG,none,none,none,-37.7699724061388,144.7011466189720,2017/1/31,
03349.JPG,none,none,none,-37.8851611607777,144.6815295062770,2017/1/31,
03350.JPG,none,none,none,-37.8920254428055,144.6800788957220,2017/1/31,
03351.JPG,none,none,none,-37.8194948033888,144.6933962675830,2017/1/31,
03352.JPG,long,long,long,-37.7471864180277,144.7008564115550,2017/1/31,
03353.JPG,none,none,none,-37.8773897739444,144.6827669523050,2017/1/31,
03354.JPG,none,none,none,-37.8186248282222,144.6936857064160,2017/1/31,
03355.JPG,croc,long,croc,-37.8782843133333,144.6826277043050,2017/1/31,
03356.JPG,none,none,none,-37.7463029779166,144.7006391334160,2017/1/31,
03357.JPG,none,none,none,-37.7986505067500,144.6968773756660,2017/1/31,
03358.JPG,none,none,none,-37.8456155450555,144.6886863695830,2017/1/31,
03359.JPG,none,none,none,-37.8006112698611,144.6965724343050,2017/1/31,
03360.JPG,none,none,none,-37.7977566729444,144.6970173661110,2017/1/31,
03361.JPG,none,none,none,-37.8465013078611,144.6884924425000,2017/1/31,
03362.JPG,none,none,none,-37.8015026910555,144.6964391031380,2017/1/31,
03363.JPG,none,none,none,-37.7760544463888,144.7003012178050,2017/1/31,
03364.JPG,none,none,none,-37.7769486070277,144.7001765063610,2017/1/31,
03365.JPG,none,croc,none,-37.8426903733333,144.6892978874440,2017/1/31,
03366.JPG,none,none,none,-37.7813227960277,144.6995372226660,2017/1/31,
03367.JPG,none,none,none,-37.7822154698611,144.6994006677500,2017/1/31,
03368.JPG,none,croc,croc,-37.8418021865277,144.6894815789720,2017/1/31,
03369.JPG,none,none,none,-37.8804302531111,144.6822864733050,2017/1/31,
03370.JPG,none,none,none,-37.8795372805000,144.6824409015270,2017/1/31,
03371.JPG,none,none,none,-37.7417335030000,144.7010034649990,2017/1/31,
03372.JPG,none,croc,long,-37.8444630051111,144.6889268474160,2017/1/31,
03373.JPG,long,long,none,-37.8435771374444,144.6891134034720,2017/1/31,
03374.JPG,none,none,none,-37.8314889689166,144.6914684080830,2017/1/31,
03375.JPG,none,none,none,-37.8323821978888,144.6913480026940,2017/1/31,
03376.JPG,none,none,none,-37.7482416232500,144.7013226950830,2017/1/31,
03377.JPG,none,none,none,-37.8172931000555,144.6939585664440,2017/1/31,
03378.JPG,none,none,none,-37.8611400609444,144.6857103268610,2017/1/31,
03379.JPG,none,none,none,-37.7490033593888,144.7019081600550,2017/1/31,
03380.JPG,none,none,none,-37.8181828234166,144.6937941200550,2017/1/31,
03381.JPG,none,none,none,-37.8620297618333,144.6855397462770,2017/1/31,
03382.JPG,none,none,none,-37.7624595046666,144.7021779053050,2017/1/31,
03383.JPG,none,none,none,-37.8810550420555,144.6821831606940,2017/1/31,
03384.JPG,none,none,none,-37.7615678660833,144.7023108981110,2017/1/31,
03385.JPG,none,none,none,-37.8819469593888,144.6820341048880,2017/1/31,
03386.JPG,none,none,none,-37.8734693948611,144.6834307305550,2017/1/31,
03387.JPG,none,none,none,-37.8118574618888,144.6948329556110,2017/1/31,
03388.JPG,none,none,none,-37.8679479421388,144.6844218712220,2017/1/31,
03389.JPG,none,none,none,-37.8743594430000,144.6832778029440,2017/1/31,
03390.JPG,none,none,none,-37.8127489962777,144.6946899553330,2017/1/31,
03391.JPG,none,none,none,-37.8670559779722,144.6845877491940,2017/1/31,
03392.JPG,none,none,none,-37.8045380214444,144.6959793377220,2017/1/31,
03393.JPG,none,none,none,-37.8567812848888,144.6864967085830,2017/1/31,
03394.JPG,none,none,none,-37.8054302733333,144.6958385824440,2017/1/31,
03395.JPG,none,none,none,-37.8558891841944,144.6866595920000,2017/1/31,
03396.JPG,croc,none,none,-37.7844495349166,144.6990726923330,2017/1/31,
03397.JPG,none,long,long,-37.7792711279166,144.6998434877220,2017/1/31,
03398.JPG,croc,none,none,-37.7835562328055,144.6992055307770,2017/1/31,
03399.JPG,none,none,none,-37.7801643050833,144.6997107898330,2017/1/31,
03400.JPG,none,none,none,-37.8351375772500,144.6908542889440,2017/1/31,
03401.JPG,croc,none,none,-37.7896290967777,144.6982825038330,2017/1/31,
03402.JPG,diag,none,none,-37.7887368236944,144.6984204509720,2017/1/31,
03403.JPG,none,none,none,-37.8360282795277,144.6906731343050,2017/1/31,
03404.JPG,none,none,none,-37.8025743419444,144.6962810284720,2017/1/31,
03405.JPG,none,none,none,-37.8587406154444,144.6861474085270,2017/1/31,
03406.JPG,none,none,none,-37.8034677607499,144.6961510450270,2017/1/31,
03407.JPG,none,none,none,-37.8578512143611,144.6863056466940,2017/1/31,
03408.JPG,none,none,none,-37.8138188380277,144.6945189369160,2017/1/31,
03409.JPG,none,none,none,-37.8659879242777,144.6847908326380,2017/1/31,
03410.JPG,none,none,none,-37.8210643163055,144.6933282352220,2017/1/31,
03411.JPG,none,none,none,-37.8147104419722,144.6943773201660,2017/1/31,
03412.JPG,none,none,none,-37.8650976170277,144.6849588125000,2017/1/31,
03413.JPG,none,none,none,-37.8201785515277,144.6935253422500,2017/1/31,
03414.JPG,none,none,none,-37.7572890254722,144.7030420662220,2017/1/31,
03415.JPG,none,none,none,-37.8862311567222,144.6813458099720,2017/1/31,
03416.JPG,none,none,none,-37.7563970639444,144.7031975046940,2017/1/31,
03417.JPG,none,none,none,-37.8871227746944,144.6811966888330,2017/1/31,
03418.JPG,long,long,long,-37.7530938527222,144.7037757031660,2017/1/31,
03419.JPG,none,none,none,-37.8087333217222,144.6953318394440,2017/1/31,
